Published_time,news_content,news_headline
2023-03-22 18:12:00,"Theo dấu dòng tiền cá mập 22/03: Dòng tiền tập trung về nhóm ngân hàng: Phiên 22/03, tự doanh công ty chứng khoán bán ròng hơn 218 tỷ đồng. Tuy nhiên, khối ngoại lại có động thái ngược lại khi mua ròng hơn 132 tỷ đồng.",Theo dấu dòng tiền cá mập 22/03: Dòng tiền tập trung về nhóm ngân hàng
2023-03-22 09:00:00,"Đợt mua khủng của quỹ ETF 500 triệu USD: Trong tuần từ 10-17/03, danh mục của quỹ VanEck Vectors Vietnam ETF (VNM ETF)  biến động mạnh khi thay đổi chỉ số tham chiếu. Quỹ ETF ngoại mua mạnh...",Đợt mua khủng của quỹ ETF 500 triệu USD
2023-03-21 14:45:00,"MSN chào bán thành công 2 ngàn tỷ đồng trái phiếu: Theo thông tin công bố ngày 20/03/2023, CTCP Tập đoàn Masan (Masan Group, HOSE: MSN) đã bán thành công lô trái phiếu mã MSNH2328001, với tổng giá trị...",MSN chào bán thành công 2 ngàn tỷ đồng trái phiếu
2023-03-21 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 21/03: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 21/03
2023-03-20 15:50:00,"Nhịp đập Thị trường 20/03: Tâm lý nặng nề, VN-Index giảm sâu: Kết thúc phiên giao dịch, VN-Index giảm 22.04 điểm (-2.11%), xuống còn 1,023.10 điểm; HNX-Index giảm 2.85 điểm (-1.39%), xuống còn 201.62 điểm. Độ...","Nhịp đập Thị trường 20/03: Tâm lý nặng nề, VN-Index giảm sâu"
2023-03-20 06:00:00,"20/03: Đọc gì trước giờ giao dịch chứng khoán?: Tuần giao dịch mới đã tới, đừng bỏ lỡ những tin tức đáng chú ý những ngày cuối tuần qua: UBS đề nghị mua Credit Suisse với giá 1 tỷ USD; Công ty mẹ...",20/03: Đọc gì trước giờ giao dịch chứng khoán?
2023-03-18 10:06:00,"Em trai bầu Đức muốn bán hết cổ phiếu HAG đang nắm giữ: Ngày 17/03, ông Đoàn Nguyên Thịnh em trai ông Đoàn Nguyên Đức (bầu Đức) - Chủ tịch HĐQT CTCP Hoàng Anh Gia Lai (HOSE: HAG) đăng ký bán gần 489 ngàn...",Em trai bầu Đức muốn bán hết cổ phiếu HAG đang nắm giữ
2023-03-17 11:46:00,"Lãnh đạo UBCKNN: Mức phạt chứng khoán hiện tại chưa đáp ứng được yêu cầu thực tiễn: Phát biểu tại tọa đàm ""Giải pháp khơi thông thị trường vốn"" sáng ngày 17/03 tại Hà Nội, bà Tạ Thanh Bình, Vụ trưởng Vụ Phát triển thị...",Lãnh đạo UBCKNN: Mức phạt chứng khoán hiện tại chưa đáp ứng được yêu cầu thực tiễn
2023-03-16 18:27:00,Góc nhìn 17/03: Rủi ro ngắn hạn đang tăng dần: VCBS dự báo việc đường trung bình động MA20 đang có dấu hiệu hướng xuống cùng việc VN-Index giảm dưới đường này cho thấy rủi ro ngắn hạn đang dần...,Góc nhìn 17/03: Rủi ro ngắn hạn đang tăng dần
2023-03-16 08:07:00,"Cổ phiếu chứng khoán đồng loạt tăng trần sau khi lãi suất điều hành giảm: Sau thông tin Ngân hàng Nhà nước (NHNN) giảm lãi suất điều hành, thị trường chứng khoán đã có phiên tăng điểm mạnh. Trong đó, nhóm cổ phiếu ngành...",Cổ phiếu chứng khoán đồng loạt tăng trần sau khi lãi suất điều hành giảm
2023-03-15 15:56:00,HAI triệu tập ĐHĐCĐ bất thường : HĐQT CTCP Nông dược H.A.I (HOSE: HAI) vừa thông qua quyết định triệu tập ĐHĐCĐ bất thường. Ngày đăng ký cuối cùng chốt danh sách cổ đông tham dự là...,HAI triệu tập ĐHĐCĐ bất thường 
